FIPS,Province_State,Admin2,Confirmed,Deaths,Daily_Confirmed,Daily_Deaths
1001.0,Alabama,Autauga,7206,113,0.0,0.0
1003.0,Alabama,Baldwin,21744,312,20.0,0.0
1005.0,Alabama,Barbour,2345,59,2.0,0.0
1007.0,Alabama,Bibb,2669,64,2.0,0.0
1009.0,Alabama,Blount,6918,139,2.0,0.0
1011.0,Alabama,Bullock,1240,42,0.0,0.0
1013.0,Alabama,Butler,2230,71,5.0,0.0
1015.0,Alabama,Calhoun,14683,325,2.0,0.0
1017.0,Alabama,Chambers,3709,124,5.0,0.0
1019.0,Alabama,Cherokee,1869,45,0.0,0.0
1021.0,Alabama,Chilton,4458,115,0.0,0.0
1023.0,Alabama,Choctaw,614,25,0.0,0.0
1025.0,Alabama,Clarke,3527,61,0.0,0.0
1027.0,Alabama,Clay,1594,59,2.0,0.0
1029.0,Alabama,Cleburne,1518,43,0.0,0.0
1031.0,Alabama,Coffee,5617,124,2.0,0.0
1033.0,Alabama,Colbert,6374,139,2.0,0.0
1035.0,Alabama,Conecuh,1130,30,1.0,0.0
1037.0,Alabama,Coosa,1105,29,2.0,0.0
1039.0,Alabama,Covington,4248,120,3.0,0.0
1041.0,Alabama,Crenshaw,1550,57,2.0,0.0
1043.0,Alabama,Cullman,9897,199,3.0,0.0
1045.0,Alabama,Dale,4917,114,2.0,0.0
1047.0,Alabama,Dallas,3601,154,0.0,0.0
1049.0,Alabama,DeKalb,8951,188,0.0,0.0
1051.0,Alabama,Elmore,10298,210,2.0,0.0
1053.0,Alabama,Escambia,3992,79,2.0,0.0
1055.0,Alabama,Etowah,14126,361,1.0,0.0
1057.0,Alabama,Fayette,2160,62,0.0,0.0
1059.0,Alabama,Franklin,4297,83,1.0,0.0
1061.0,Alabama,Geneva,2568,81,2.0,0.0
1063.0,Alabama,Greene,933,34,1.0,0.0
1065.0,Alabama,Hale,2261,78,1.0,0.0
1067.0,Alabama,Henry,1938,43,0.0,0.0
1069.0,Alabama,Houston,10736,287,3.0,0.0
1071.0,Alabama,Jackson,6886,112,3.0,0.0
1073.0,Alabama,Jefferson,80705,1549,24.0,0.0
1075.0,Alabama,Lamar,1459,37,0.0,0.0
1077.0,Alabama,Lauderdale,9556,246,4.0,0.0
1079.0,Alabama,Lawrence,3108,100,3.0,0.0
1081.0,Alabama,Lee,16203,173,2.0,0.0
1083.0,Alabama,Limestone,10154,156,2.0,0.0
1085.0,Alabama,Lowndes,1418,54,0.0,0.0
1087.0,Alabama,Macon,1630,51,0.0,0.0
1089.0,Alabama,Madison,35520,519,6.0,0.0
1091.0,Alabama,Marengo,2504,65,1.0,0.0
1093.0,Alabama,Marion,3220,104,5.0,0.0
1095.0,Alabama,Marshall,12397,228,0.0,0.0
1097.0,Alabama,Mobile,41854,825,46.0,3.0
1099.0,Alabama,Monroe,1789,41,0.0,0.0
1101.0,Alabama,Montgomery,25061,607,4.0,0.0
1103.0,Alabama,Morgan,14578,284,5.0,0.0
80001.0,Alabama,Out of AL,0,0,0.0,0.0
1105.0,Alabama,Perry,1087,26,0.0,0.0
1107.0,Alabama,Pickens,2362,62,0.0,0.0
1109.0,Alabama,Pike,3139,78,0.0,0.0
1111.0,Alabama,Randolph,1859,43,0.0,0.0
1113.0,Alabama,Russell,4533,41,2.0,0.0
1117.0,Alabama,Shelby,25533,254,5.0,0.0
1115.0,Alabama,St. Clair,10133,249,8.0,0.0
1119.0,Alabama,Sumter,1057,32,0.0,0.0
1121.0,Alabama,Talladega,8435,182,14.0,0.0
1123.0,Alabama,Tallapoosa,4112,155,3.0,0.0
1125.0,Alabama,Tuscaloosa,26105,457,5.0,0.0
90001.0,Alabama,Unassigned,0,0,0.0,0.0
1127.0,Alabama,Walker,7315,279,2.0,0.0
1129.0,Alabama,Washington,1703,39,1.0,0.0
1131.0,Alabama,Wilcox,1270,30,0.0,0.0
1133.0,Alabama,Winston,2832,73,1.0,0.0
2013.0,Alaska,Aleutians East,369,3,0.0,0.0
2016.0,Alaska,Aleutians West,711,1,0.0,0.0
2020.0,Alaska,Anchorage,30866,179,0.0,0.0
2050.0,Alaska,Bethel,3906,22,0.0,0.0
2060.0,Alaska,Bristol Bay,0,0,0.0,0.0
2164.0,Alaska,Bristol Bay plus Lake and Peninsula,200,0,0.0,0.0
2063.0,Alaska,Chugach,437,3,0.0,0.0
2066.0,Alaska,Copper River,245,0,0.0,0.0
2068.0,Alaska,Denali,112,0,0.0,0.0
2070.0,Alaska,Dillingham,230,2,0.0,0.0
2090.0,Alaska,Fairbanks North Star,8049,43,0.0,0.0
2100.0,Alaska,Haines,31,0,0.0,0.0
2105.0,Alaska,Hoonah-Angoon,0,0,0.0,0.0
2110.0,Alaska,Juneau,1476,5,0.0,0.0
2122.0,Alaska,Kenai Peninsula,4592,22,0.0,0.0
2130.0,Alaska,Ketchikan Gateway,667,2,0.0,0.0
2150.0,Alaska,Kodiak Island,1127,6,0.0,0.0
2158.0,Alaska,Kusilvak,1317,4,0.0,0.0
2170.0,Alaska,Matanuska-Susitna,11793,57,0.0,0.0
2180.0,Alaska,Nome,382,0,0.0,0.0
2185.0,Alaska,North Slope,1088,4,0.0,0.0
2188.0,Alaska,Northwest Arctic,623,2,0.0,0.0
80002.0,Alaska,Out of AK,0,0,0.0,0.0
2195.0,Alaska,Petersburg,174,1,0.0,0.0
2198.0,Alaska,Prince of Wales-Hyder,169,1,0.0,0.0
2220.0,Alaska,Sitka,372,1,0.0,0.0
2230.0,Alaska,Skagway,21,0,0.0,0.0
2240.0,Alaska,Southeast Fairbanks,753,5,0.0,0.0
90002.0,Alaska,Unassigned,292,0,0.0,0.0
2261.0,Alaska,Valdez-Cordova,0,0,0.0,0.0
2275.0,Alaska,Wrangell,61,0,0.0,0.0
2282.0,Alaska,Yakutat,89,2,0.0,0.0
2290.0,Alaska,Yukon-Koyukuk,368,4,0.0,0.0
60.0,American Samoa,American Samoa,0,0,0.0,0.0
4001.0,Arizona,Apache,11420,433,1.0,0.0
4003.0,Arizona,Cochise,12098,290,1.0,0.0
4005.0,Arizona,Coconino,17879,331,3.0,0.0
4007.0,Arizona,Gila,6953,229,1.0,0.0
4009.0,Arizona,Graham,5634,83,1.0,0.0
4011.0,Arizona,Greenlee,577,10,0.0,0.0
4012.0,Arizona,La Paz,2479,80,0.0,0.0
4013.0,Arizona,Maricopa,553072,10120,291.0,8.0
4015.0,Arizona,Mohave,23195,741,16.0,1.0
4017.0,Arizona,Navajo,16462,542,-1.0,0.0
80004.0,Arizona,Out of AZ,0,0,0.0,0.0
4019.0,Arizona,Pima,116905,2413,5.0,0.0
4021.0,Arizona,Pinal,53255,905,80.0,2.0
4023.0,Arizona,Santa Cruz,8054,180,1.0,0.0
90004.0,Arizona,Unassigned,0,0,0.0,0.0
4025.0,Arizona,Yavapai,19363,513,9.0,2.0
4027.0,Arizona,Yuma,37263,843,6.0,0.0
5001.0,Arkansas,Arkansas,2144,37,5.0,0.0
5003.0,Arkansas,Ashley,2045,35,1.0,0.0
5005.0,Arkansas,Baxter,3213,104,2.0,0.0
5007.0,Arkansas,Benton,29488,420,14.0,1.0
5009.0,Arkansas,Boone,3896,80,2.0,0.0
5011.0,Arkansas,Bradley,1439,32,4.0,0.0
5013.0,Arkansas,Calhoun,412,3,0.0,0.0
5015.0,Arkansas,Carroll,2821,46,2.0,0.0
5017.0,Arkansas,Chicot,1623,41,0.0,0.0
5019.0,Arkansas,Clark,2131,41,0.0,0.0
5021.0,Arkansas,Clay,1794,52,2.0,0.0
5023.0,Arkansas,Cleburne,2029,74,2.0,0.0
5025.0,Arkansas,Cleveland,969,25,0.0,0.0
5027.0,Arkansas,Columbia,2371,56,3.0,0.0
5029.0,Arkansas,Conway,2250,33,0.0,0.0
5031.0,Arkansas,Craighead,13651,183,4.0,0.0
5033.0,Arkansas,Crawford,7151,119,0.0,0.0
5035.0,Arkansas,Crittenden,6159,97,1.0,0.0
5037.0,Arkansas,Cross,1966,50,1.0,0.0
5039.0,Arkansas,Dallas,765,15,0.0,0.0
5041.0,Arkansas,Desha,1371,23,0.0,0.0
